NAME,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LAT,LON,SOURCE,NOTES
FS15R_FS5663,pervious,bare,soil,measured,20.33333333333333,-76.08333333333333,icraf-isric-soil-database,none
FS15R_FS5664,pervious,bare,soil,measured,20.33333333333333,-76.08333333333333,icraf-isric-soil-database,none
FS15R_FS5665,pervious,bare,soil,measured,20.33333333333333,-76.08333333333333,icraf-isric-soil-database,none
FS15R_FS5666,pervious,bare,soil,measured,20.33333333333333,-76.08333333333333,icraf-isric-soil-database,none
FS15R_FS5667,pervious,bare,soil,measured,20.33333333333333,-76.08333333333333,icraf-isric-soil-database,none
FS15R_FS5668,pervious,bare,soil,measured,20.33333333333333,-76.16666666666667,icraf-isric-soil-database,none
FS15R_FS5669,pervious,bare,soil,measured,20.33333333333333,-76.16666666666667,icraf-isric-soil-database,none
FS15R_FS5670,pervious,bare,soil,measured,20.33333333333333,-76.16666666666667,icraf-isric-soil-database,none
FS15R_FS5671,pervious,bare,soil,measured,20.33333333333333,-76.16666666666667,icraf-isric-soil-database,none
FS15R_FS5672,pervious,bare,soil,measured,20.33333333333333,-76.16666666666667,icraf-isric-soil-database,none
FS15R_FS5675,pervious,bare,soil,measured,20.2,-76.75,icraf-isric-soil-database,none
FS15R_FS5676,pervious,bare,soil,measured,20.2,-76.75,icraf-isric-soil-database,none
FS15R_FS5677,pervious,bare,soil,measured,20.2,-76.75,icraf-isric-soil-database,none
FS15R_FS5678,pervious,bare,soil,measured,20.2,-76.75,icraf-isric-soil-database,none
FS15R_FS5679,pervious,bare,soil,measured,20.75,-76.41666666666667,icraf-isric-soil-database,none
FS15R_FS5680,pervious,bare,soil,measured,20.75,-76.41666666666667,icraf-isric-soil-database,none
FS15R_FS5681,pervious,bare,soil,measured,20.75,-76.41666666666667,icraf-isric-soil-database,none
FS15R_FS5682,pervious,bare,soil,measured,20.75,-76.41666666666667,icraf-isric-soil-database,none
FS15R_FS5683,pervious,bare,soil,measured,20.75,-76.41666666666667,icraf-isric-soil-database,none
FS15R_FS5686,pervious,bare,soil,measured,20.666666666666668,-75.83333333333333,icraf-isric-soil-database,none
FS15R_FS5687,pervious,bare,soil,measured,20.666666666666668,-75.83333333333333,icraf-isric-soil-database,none
FS15R_FS5688,pervious,bare,soil,measured,20.666666666666668,-75.83333333333333,icraf-isric-soil-database,none
FS15R_FS5689,pervious,bare,soil,measured,20.666666666666668,-75.83333333333333,icraf-isric-soil-database,none
FS15R_FS5690,pervious,bare,soil,measured,20.55,-75.75,icraf-isric-soil-database,none
FS15R_FS5691,pervious,bare,soil,measured,20.55,-75.75,icraf-isric-soil-database,none
FS15R_FS5692,pervious,bare,soil,measured,20.55,-75.75,icraf-isric-soil-database,none
FS15R_FS5693,pervious,bare,soil,measured,20.55,-75.75,icraf-isric-soil-database,none
FS15R_FS4723,pervious,bare,soil,measured,50.85,6.433333333333334,icraf-isric-soil-database,none
FS15R_FS4724,pervious,bare,soil,measured,50.85,6.433333333333334,icraf-isric-soil-database,none
FS15R_FS4725,pervious,bare,soil,measured,50.85,6.433333333333334,icraf-isric-soil-database,none
FS15R_FS4727,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4728,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4729,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4730,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4731,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4733,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4734,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4735,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4736,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4737,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4738,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4739,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4740,pervious,bare,soil,measured,50.91666666666666,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4741,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4742,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4743,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4744,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4745,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4746,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4747,pervious,bare,soil,measured,50.9,6.416666666666668,icraf-isric-soil-database,none
FS15R_FS4748,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4749,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4750,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4751,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4752,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4753,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4754,pervious,bare,soil,measured,54.41666666666666,11.133333333333333,icraf-isric-soil-database,none
FS15R_FS4755,pervious,bare,soil,measured,54.41666666666666,11.133333333333333,icraf-isric-soil-database,none
FS15R_FS4756,pervious,bare,soil,measured,54.41666666666666,11.133333333333333,icraf-isric-soil-database,none
FS15R_FS4757,pervious,bare,soil,measured,54.41666666666666,11.133333333333333,icraf-isric-soil-database,none
FS15R_FS4758,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4759,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4760,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4761,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4762,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4763,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4764,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4768,pervious,bare,soil,measured,50.47916666666667,6.383055555555555,icraf-isric-soil-database,none
FS15R_FS4769,pervious,bare,soil,measured,50.47916666666667,6.383055555555555,icraf-isric-soil-database,none
FS15R_FS4770,pervious,bare,soil,measured,50.47916666666667,6.383055555555555,icraf-isric-soil-database,none
FS15R_FS4771,pervious,bare,soil,measured,50.47916666666667,6.383055555555555,icraf-isric-soil-database,none
FS15R_FS4772,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4773,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4774,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4775,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4776,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4777,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4778,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4779,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4780,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4781,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4782,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4783,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4784,pervious,bare,soil,measured,52.2,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4785,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4786,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4787,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4788,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4789,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4790,pervious,bare,soil,measured,52.2,6.958333333333334,icraf-isric-soil-database,none
FS15R_FS4791,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4792,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4793,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4794,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4795,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4796,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4797,pervious,bare,soil,measured,52.21666666666667,9.966666666666667,icraf-isric-soil-database,none
FS15R_FS4798,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4799,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4800,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4801,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4802,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4803,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4804,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4805,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4806,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4807,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4808,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4809,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4812,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4813,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4814,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4815,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4816,pervious,bare,soil,measured,0.0,0.0,icraf-isric-soil-database,none
FS15R_FS4517,pervious,bare,soil,measured,0.016666666666666666,-78.11666666666666,icraf-isric-soil-database,none
FS15R_FS4518,pervious,bare,soil,measured,0.016666666666666666,-78.11666666666666,icraf-isric-soil-database,none
FS15R_FS4519,pervious,bare,soil,measured,0.016666666666666666,-78.11666666666666,icraf-isric-soil-database,none
FS15R_FS4520,pervious,bare,soil,measured,0.016666666666666666,-78.11666666666666,icraf-isric-soil-database,none
FS15R_FS4521,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4522,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4523,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4524,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4525,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4526,pervious,bare,soil,measured,0.3375,-78.5625,icraf-isric-soil-database,none
FS15R_FS4527,pervious,bare,soil,measured,0.5333333333333333,-78.64444444444446,icraf-isric-soil-database,none
FS15R_FS4528,pervious,bare,soil,measured,0.5333333333333333,-78.64444444444446,icraf-isric-soil-database,none
FS15R_FS4529,pervious,bare,soil,measured,0.5333333333333333,-78.64444444444446,icraf-isric-soil-database,none
FS15R_FS4530,pervious,bare,soil,measured,0.5333333333333333,-78.64444444444446,icraf-isric-soil-database,none
FS15R_FS4531,pervious,bare,soil,measured,0.5333333333333333,-78.64444444444446,icraf-isric-soil-database,none
FS15R_FS4533,pervious,bare,soil,measured,0.8833333333333333,-89.5,icraf-isric-soil-database,none
FS15R_FS4534,pervious,bare,soil,measured,0.8833333333333333,-89.5,icraf-isric-soil-database,none
FS15R_FS4535,pervious,bare,soil,measured,0.8833333333333333,-89.5,icraf-isric-soil-database,none
FS15R_FS4536,pervious,bare,soil,measured,0.8833333333333333,-89.5,icraf-isric-soil-database,none
FS15R_FS4538,pervious,bare,soil,measured,0.8833333333333333,-89.5,icraf-isric-soil-database,none
FS15R_FS4537,pervious,bare,soil,measured,0.9166666666666666,-89.55,icraf-isric-soil-database,none
FS15R_FS4539,pervious,bare,soil,measured,0.9166666666666666,-89.55,icraf-isric-soil-database,none
FS15R_FS4540,pervious,bare,soil,measured,0.9166666666666666,-89.55,icraf-isric-soil-database,none
FS15R_FS4541,pervious,bare,soil,measured,0.9166666666666666,-89.55,icraf-isric-soil-database,none
FS15R_FS4542,pervious,bare,soil,measured,0.5166666666666667,-76.93333333333334,icraf-isric-soil-database,none
FS15R_FS4543,pervious,bare,soil,measured,0.5166666666666667,-76.93333333333334,icraf-isric-soil-database,none
FS15R_FS4544,pervious,bare,soil,measured,0.5166666666666667,-76.93333333333334,icraf-isric-soil-database,none
FS15R_FS4545,pervious,bare,soil,measured,0.5166666666666667,-76.93333333333334,icraf-isric-soil-database,none
FS15R_FS4546,pervious,bare,soil,measured,0.31666666666666665,-76.83333333333333,icraf-isric-soil-database,none
FS15R_FS4547,pervious,bare,soil,measured,0.31666666666666665,-76.83333333333333,icraf-isric-soil-database,none
FS15R_FS4548,pervious,bare,soil,measured,0.31666666666666665,-76.83333333333333,icraf-isric-soil-database,none
FS15R_FS4549,pervious,bare,soil,measured,0.31666666666666665,-76.83333333333333,icraf-isric-soil-database,none
FS15R_FS4550,pervious,bare,soil,measured,0.4166666666666667,-79.03888888888889,icraf-isric-soil-database,none
FS15R_FS4551,pervious,bare,soil,measured,0.4166666666666667,-79.03888888888889,icraf-isric-soil-database,none
FS15R_FS4552,pervious,bare,soil,measured,0.4166666666666667,-79.03888888888889,icraf-isric-soil-database,none
FS15R_FS4553,pervious,bare,soil,measured,0.4166666666666667,-79.03888888888889,icraf-isric-soil-database,none
FS15R_FS4554,pervious,bare,soil,measured,0.4166666666666667,-79.03888888888889,icraf-isric-soil-database,none
FS15R_FS4555,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4556,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4557,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4558,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4559,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4560,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4561,pervious,bare,soil,measured,0.025,-79.36666666666666,icraf-isric-soil-database,none
FS15R_FS4562,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4563,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4564,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4565,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4566,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4567,pervious,bare,soil,measured,0.8333333333333334,-79.48055555555554,icraf-isric-soil-database,none
FS15R_FS4568,pervious,bare,soil,measured,-1.1333333333333333,-79.76666666666667,icraf-isric-soil-database,none
FS15R_FS4569,pervious,bare,soil,measured,-1.1333333333333333,-79.76666666666667,icraf-isric-soil-database,none
FS15R_FS4570,pervious,bare,soil,measured,-1.1333333333333333,-79.76666666666667,icraf-isric-soil-database,none
FS15R_FS4571,pervious,bare,soil,measured,-1.1333333333333333,-79.76666666666667,icraf-isric-soil-database,none
FS15R_FS4572,pervious,bare,soil,measured,-1.1333333333333333,-79.76666666666667,icraf-isric-soil-database,none
FS15R_FS4573,pervious,bare,soil,measured,0.2916666666666667,-78.46666666666667,icraf-isric-soil-database,none
FS15R_FS4574,pervious,bare,soil,measured,0.2916666666666667,-78.46666666666667,icraf-isric-soil-database,none
FS15R_FS4575,pervious,bare,soil,measured,0.2916666666666667,-78.46666666666667,icraf-isric-soil-database,none
FS15R_FS4576,pervious,bare,soil,measured,0.2916666666666667,-78.46666666666667,icraf-isric-soil-database,none
FS15R_FS4577,pervious,bare,soil,measured,0.09027777777777778,-78.41666666666667,icraf-isric-soil-database,none
FS15R_FS4578,pervious,bare,soil,measured,0.09027777777777778,-78.41666666666667,icraf-isric-soil-database,none
FS15R_FS4579,pervious,bare,soil,measured,0.09027777777777778,-78.41666666666667,icraf-isric-soil-database,none
FS15R_FS4580,pervious,bare,soil,measured,0.09027777777777778,-78.41666666666667,icraf-isric-soil-database,none
FS15R_FS4581,pervious,bare,soil,measured,0.09027777777777778,-78.41666666666667,icraf-isric-soil-database,none
FS15R_FS4582,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4583,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4584,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4585,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4586,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4587,pervious,bare,soil,measured,-1.2027777777777775,-80.42222222222223,icraf-isric-soil-database,none
FS15R_FS4588,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4589,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4590,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4591,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4592,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4593,pervious,bare,soil,measured,-1.4708333333333334,-80.52083333333333,icraf-isric-soil-database,none
FS15R_FS4594,pervious,bare,soil,measured,-3.2875,-79.90833333333335,icraf-isric-soil-database,none
FS15R_FS4595,pervious,bare,soil,measured,-3.2875,-79.90833333333335,icraf-isric-soil-database,none
FS15R_FS4596,pervious,bare,soil,measured,-3.2875,-79.90833333333335,icraf-isric-soil-database,none
FS15R_FS4597,pervious,bare,soil,measured,-3.2875,-79.90833333333335,icraf-isric-soil-database,none
FS15R_FS4598,pervious,bare,soil,measured,-2.25,-79.64583333333334,icraf-isric-soil-database,none
FS15R_FS4599,pervious,bare,soil,measured,-2.25,-79.64583333333334,icraf-isric-soil-database,none
FS15R_FS4600,pervious,bare,soil,measured,-2.25,-79.64583333333334,icraf-isric-soil-database,none
FS15R_FS4601,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4602,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4603,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4604,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4605,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4606,pervious,bare,soil,measured,0.5166666666666667,-78.61944444444444,icraf-isric-soil-database,none
FS15R_FS4607,pervious,bare,soil,measured,-2.1222222222222222,-78.73055555555554,icraf-isric-soil-database,none
FS15R_FS4608,pervious,bare,soil,measured,-2.1222222222222222,-78.73055555555554,icraf-isric-soil-database,none
FS15R_FS4609,pervious,bare,soil,measured,-2.1222222222222222,-78.73055555555554,icraf-isric-soil-database,none
FS15R_FS4610,pervious,bare,soil,measured,-2.1222222222222222,-78.73055555555554,icraf-isric-soil-database,none
FS15R_FS4611,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS4612,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS4613,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS4614,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS4615,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS4616,pervious,bare,soil,measured,0.4666666666666667,-78.71111111111111,icraf-isric-soil-database,none
FS15R_FS5441,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5442,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5443,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5444,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5445,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5446,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5447,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5449,pervious,bare,soil,measured,38.9,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5450,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5451,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5452,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5453,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5454,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5455,pervious,bare,soil,measured,38.78333333333333,-6.75,icraf-isric-soil-database,none
FS15R_FS5456,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5457,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5458,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5459,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5460,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5461,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5462,pervious,bare,soil,measured,38.75,-6.5,icraf-isric-soil-database,none
FS15R_FS5463,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5464,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5465,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5466,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5467,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5468,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5470,pervious,bare,soil,measured,38.8,-6.366666666666666,icraf-isric-soil-database,none
FS15R_FS5473,pervious,bare,soil,measured,38.78333333333333,-6.416666666666668,icraf-isric-soil-database,none
FS15R_FS5474,pervious,bare,soil,measured,38.78333333333333,-6.416666666666668,icraf-isric-soil-database,none
FS15R_FS5475,pervious,bare,soil,measured,38.78333333333333,-6.416666666666668,icraf-isric-soil-database,none
FS15R_FS5478,pervious,bare,soil,measured,38.9,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5479,pervious,bare,soil,measured,38.9,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5480,pervious,bare,soil,measured,38.9,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5483,pervious,bare,soil,measured,38.98333333333333,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5484,pervious,bare,soil,measured,38.98333333333333,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5485,pervious,bare,soil,measured,38.98333333333333,-6.333333333333332,icraf-isric-soil-database,none
FS15R_FS5486,pervious,bare,soil,measured,38.85,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5487,pervious,bare,soil,measured,38.85,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5488,pervious,bare,soil,measured,38.85,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5489,pervious,bare,soil,measured,38.85,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5490,pervious,bare,soil,measured,38.85,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5493,pervious,bare,soil,measured,38.86666666666667,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5494,pervious,bare,soil,measured,38.86666666666667,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5495,pervious,bare,soil,measured,38.86666666666667,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5496,pervious,bare,soil,measured,38.86666666666667,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5497,pervious,bare,soil,measured,38.86666666666667,-6.2666666666666675,icraf-isric-soil-database,none
FS15R_FS5499,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5500,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5501,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5502,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5503,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5504,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5505,pervious,bare,soil,measured,38.46666666666667,-5.8,icraf-isric-soil-database,none
FS15R_FS5507,pervious,bare,soil,measured,38.8,-6.433333333333334,icraf-isric-soil-database,none
FS15R_FS5508,pervious,bare,soil,measured,38.8,-6.433333333333334,icraf-isric-soil-database,none
FS15R_FS5509,pervious,bare,soil,measured,38.8,-6.433333333333334,icraf-isric-soil-database,none
FS15R_FS5510,pervious,bare,soil,measured,38.95,-6.3,icraf-isric-soil-database,none
FS15R_FS5511,pervious,bare,soil,measured,38.95,-6.3,icraf-isric-soil-database,none
